id,label
6822,0.995
4182,0.005
850,0.005
10332,0.995
11801,0.995
6838,0.005
8781,0.005
11309,0.995
2922,0.005
250,0.995
10729,0.005
6086,0.995
3549,0.005
7950,0.005
8655,0.005
4746,0.995
4994,0.005
3306,0.005
507,0.995
7673,0.005
6091,0.995
12036,0.005
3266,0.005
4132,0.995
840,0.005
219,0.995
8982,0.995
8367,0.005
6554,0.995
6801,0.005
1548,0.005
7285,0.995
10566,0.995
7830,0.005
10866,0.995
6309,0.995
7006,0.995
4633,0.005
524,0.005
8054,0.995
2007,0.995
2534,0.005
7677,0.005
5590,0.995
8440,0.995
9238,0.995
7022,0.005
1432,0.995
10557,0.005
4271,0.005
4520,0.995
1796,0.005
6700,0.995
5731,0.005
9560,0.995
2777,0.995
11753,0.995
6687,0.005
11134,0.995
11406,0.995
8632,0.995
10785,0.995
10775,0.005
4577,0.995
2497,0.005
4695,0.005
4625,0.005
2791,0.995
4640,0.995
992,0.995
152,0.005
7230,0.005
3303,0.995
11305,0.995
9922,0.005
7094,0.005
11262,0.995
8340,0.005
7206,0.995
2752,0.995
3683,0.005
508,0.995
11606,0.005
5499,0.005
2425,0.005
9107,0.005
11110,0.005
4115,0.005
2341,0.005
5871,0.005
4597,0.005
6846,0.995
1137,0.005
8396,0.995
7849,0.995
2569,0.995
1660,0.005
5253,0.194217
1878,0.995
9481,0.995
3895,0.005
4641,0.995
5776,0.995
5003,0.995
918,0.995
4752,0.005
8805,0.005
8191,0.995
6137,0.995
12180,0.995
3056,0.005
10486,0.005
10688,0.995
8366,0.005
5879,0.005
11226,0.005
11712,0.005
8007,0.005
2344,0.005
12348,0.995
8923,0.237079
9167,0.995
492,0.005
440,0.995
7671,0.995
4264,0.995
9673,0.005
6291,0.005
7788,0.995
8788,0.995
11245,0.005
84,0.005
11932,0.995
1369,0.995
1751,0.995
8706,0.995
573,0.005
5447,0.995
1032,0.995
2729,0.005
1400,0.995
3929,0.995
3796,0.005
6348,0.995
372,0.005
782,0.005
10665,0.005
11670,0.995
11201,0.995
5584,0.995
9544,0.995
8214,0.005
11393,0.005
446,0.995
5069,0.995
7030,0.005
1710,0.005
5658,0.991862
10731,0.995
1541,0.995
1531,0.995
6514,0.995
4797,0.995
5297,0.005
9740,0.981427
2797,0.005
1102,0.005
1744,0.995
44,0.995
6506,0.995
665,0.005
8944,0.995
7341,0.345362
5896,0.005
3593,0.995
7891,0.995
10480,0.005
6338,0.005
21,0.995
2895,0.995
4299,0.995
635,0.005
5919,0.995
3354,0.995
8358,0.995
9170,0.995
4091,0.995
2225,0.005
649,0.005
276,0.995
3381,0.005
4058,0.005
4399,0.005
5966,0.995
310,0.005
12019,0.005
5530,0.005
1672,0.995
6030,0.995
2511,0.995
7624,0.005
4786,0.995
2109,0.995
3730,0.005
6833,0.995
3273,0.995
3182,0.995
6075,0.99352
3157,0.995
11686,0.995
5490,0.995
8435,0.005
4915,0.995
201,0.995
6174,0.005
4897,0.995
9628,0.005
578,0.005
11978,0.995
141,0.005
6994,0.995
8626,0.837929
11802,0.995
2287,0.005
4313,0.005
10236,0.005
9571,0.005
2377,0.005
4044,0.995
9285,0.995
325,0.995
1534,0.005
3792,0.995
12151,0.005
9605,0.005
8467,0.995
2558,0.005
9980,0.005
9851,0.995
285,0.005
11453,0.995
9512,0.005
1572,0.995
3362,0.995
56,0.995
7246,0.995
8131,0.995
908,0.995
4721,0.005
9406,0.005
4122,0.995
4221,0.005
12308,0.005
1268,0.005
8258,0.631425
9271,0.005
7934,0.995
9559,0.995
3790,0.005
10471,0.005
6224,0.995
7039,0.005
11991,0.005
8751,0.005
729,0.005
9701,0.995
4815,0.995
10552,0.005
5754,0.005
9377,0.995
12003,0.005
10504,0.995
11870,0.995
10198,0.005
190,0.995
1154,0.995
9537,0.995
7685,0.005
11160,0.005
1330,0.005
11408,0.995
2374,0.995
7870,0.005
4281,0.005
10362,0.005
1900,0.005
11446,0.005
12463,0.995
1283,0.995
12450,0.005
5404,0.995
4656,0.995
9052,0.005
11940,0.995
3860,0.995
5209,0.005
7937,0.995
87,0.995
1804,0.005
6242,0.995
8507,0.005
4892,0.005
7861,0.995
4719,0.005
843,0.005
8827,0.995
999,0.005
1069,0.005
5670,0.995
9874,0.005
841,0.005
4282,0.995
8746,0.995
11096,0.995
3748,0.005
6042,0.995
2960,0.005
7040,0.00565501
2032,0.005
7785,0.995
11091,0.005
9846,0.005
10490,0.995
3142,0.005
2661,0.995
8691,0.995
4711,0.995
6805,0.005
4431,0.005
3749,0.995
12482,0.005
5524,0.995
4076,0.005
6496,0.005
11070,0.995
3720,0.005
3468,0.995
6745,0.995
7021,0.005
5444,0.995
10493,0.005
12461,0.995
5622,0.005
3430,0.995
10481,0.005
4038,0.005
9882,0.995
5088,0.005
4013,0.005
1346,0.005
2644,0.991379
1086,0.995
8870,0.995
6791,0.995
11195,0.995
559,0.995
3544,0.995
6494,0.00815597
5935,0.995
1164,0.005
11580,0.995
7782,0.99274
2356,0.005
1634,0.995
6924,0.005
12353,0.005
1587,0.005
4909,0.995
10116,0.995
2095,0.995
4480,0.995
12020,0.005
12200,0.995
1809,0.995
2440,0.005
2448,0.995
11318,0.005
7691,0.995
3507,0.995
10772,0.995
12362,0.995
5897,0.0112081
2790,0.005
2433,0.995
4298,0.005
2600,0.995
10572,0.005
2560,0.995
2619,0.005
10581,0.995
10726,0.005
3710,0.995
7028,0.005
8436,0.005
1740,0.005
8754,0.005
1412,0.005
10853,0.995
11706,0.995
12490,0.979737
4330,0.995
2169,0.005
10869,0.995
8533,0.005
8534,0.995
8173,0.005
6389,0.995
4666,0.995
1181,0.005
2262,0.005
9451,0.005
2128,0.005
2355,0.995
12340,0.005
11969,0.995
4245,0.995
7608,0.995
11588,0.005
3661,0.995
12089,0.005
10629,0.995
8494,0.005
10979,0.995
10459,0.005
2631,0.005
12239,0.005
3337,0.98693
12410,0.005
5527,0.995
3268,0.005
3892,0.005
7835,0.825199
1200,0.995
551,0.005
4992,0.995
8939,0.995
2635,0.995
127,0.995
4420,0.995
3859,0.005
9578,0.005
1019,0.995
5371,0.995
9037,0.005
3191,0.005
5123,0.995
11781,0.995
4405,0.995
10007,0.005
4953,0.995
7517,0.995
5250,0.005
11816,0.995
1252,0.005
7888,0.005
7981,0.995
1554,0.995
3198,0.995
2982,0.995
12203,0.005
2973,0.005
1214,0.995
7247,0.995
12049,0.005
8990,0.995
12418,0.005
3684,0.378686
8734,0.005
9290,0.995
11803,0.005
4047,0.005
8932,0.005
2724,0.995
2020,0.005
7101,0.005
10422,0.928094
6043,0.005
7421,0.995
11356,0.995
10370,0.995
5927,0.005
3446,0.995
5715,0.995
8612,0.995
4037,0.005
1081,0.995
5205,0.005
2247,0.005
785,0.005
2727,0.995
301,0.005
1806,0.005
12038,0.995
6806,0.995
495,0.995
742,0.995
1093,0.995
7166,0.995
6257,0.995
3347,0.005
2391,0.995
7320,0.005
1812,0.005
3612,0.005
10469,0.005
12316,0.995
4689,0.958526
11285,0.005
2943,0.005
9879,0.005
1478,0.005
8442,0.995
6402,0.995
11651,0.995
6704,0.995
7739,0.005
5960,0.005
1024,0.005
5168,0.005
978,0.005
8393,0.005
7512,0.005
4810,0.005
1739,0.995
11179,0.005
9380,0.995
6447,0.995
12401,0.995
11945,0.005
9693,0.005
6921,0.005
11989,0.005
5593,0.995
11147,0.995
11814,0.995
7216,0.005
8951,0.005
6802,0.995
4144,0.995
447,0.005
7178,0.005
5913,0.005
7330,0.005
5676,0.991908
7564,0.995
12101,0.005
9179,0.995
10128,0.005
10441,0.005
7829,0.213244
2323,0.005
12382,0.995
5427,0.995
3630,0.995
10666,0.995
11752,0.995
9315,0.995
10510,0.005
8239,0.005
3959,0.005
12397,0.005
2111,0.995
33,0.995
6476,0.995
3459,0.995
6841,0.005
5177,0.995
5893,0.995
2006,0.005
8842,0.995
4439,0.995
9617,0.005
1781,0.995
2161,0.005
2970,0.005
8639,0.005
5803,0.005
3938,0.005
11294,0.995
9227,0.995
6001,0.005
6294,0.995
1245,0.995
2184,0.995
6976,0.005
10114,0.005
5027,0.005
4940,0.995
1965,0.005
4756,0.995
6133,0.005
11035,0.995
1326,0.005
4993,0.995
8019,0.995
11821,0.995
935,0.995
6031,0.005
9286,0.995
10444,0.995
9910,0.995
4486,0.005
988,0.005
10192,0.995
12468,0.005
7307,0.005
6986,0.995
1607,0.005
3,0.995
280,0.995
6189,0.005
2398,0.995
9798,0.995
12265,0.005
11728,0.005
2061,0.995
2651,0.995
10133,0.005
7604,0.005
381,0.940352
1108,0.995
4286,0.005
4788,0.995
1853,0.995
2249,0.005
9712,0.005
4725,0.005
7484,0.995
1936,0.005
726,0.005
8568,0.005
4353,0.995
8717,0.005
1633,0.995
11461,0.995
5884,0.995
898,0.005
9676,0.005
9039,0.005
3695,0.005
4211,0.005
7467,0.995
4984,0.995
4436,0.995
8851,0.005
9258,0.995
10330,0.005
1224,0.995
7354,0.005
10404,0.005
9436,0.995
11231,0.790349
1380,0.005
3022,0.005
2896,0.005
5990,0.937053
275,0.005
9434,0.005
9771,0.995
4735,0.005
924,0.005
12042,0.005
2850,0.005
10877,0.005
1732,0.995
12183,0.995
7912,0.995
1233,0.005
8967,0.995
7526,0.995
8492,0.005
11366,0.995
6477,0.005
6198,0.005
11290,0.995
10707,0.995
9338,0.005
6421,0.995
9947,0.995
11265,0.995
10681,0.005
10039,0.995
5851,0.005
6029,0.005
5918,0.005
10373,0.005
10602,0.208891
12259,0.995
8497,0.995
1735,0.005
99,0.005
11627,0.995
7787,0.995
2021,0.005
4677,0.995
9424,0.995
2472,0.995
9898,0.005
2264,0.160187
4183,0.005
11274,0.995
10880,0.005
5480,0.005
5804,0.995
11818,0.005
4118,0.005
1044,0.995
1058,0.995
4664,0.995
8757,0.005
4366,0.005
11841,0.995
2889,0.995
5303,0.005
6157,0.995
2824,0.995
340,0.005
5102,0.005
5650,0.995
6766,0.995
8848,0.005
6117,0.995
7680,0.995
9113,0.005
11246,0.0278597
5230,0.005
786,0.995
6646,0.95186
11122,0.005
4415,0.995
5682,0.005
7966,0.995
10161,0.005
8809,0.995
6379,0.995
9297,0.995
975,0.005
6194,0.005
6908,0.995
4926,0.995
4751,0.005
4250,0.005
2761,0.99331
7872,0.005
9361,0.995
9484,0.005
5502,0.005
12007,0.005
10278,0.005
5019,0.995
4054,0.995
4391,0.995
3920,0.005
2306,0.995
96,0.005
8064,0.995
12347,0.005
10636,0.995
4869,0.005
11045,0.005
3808,0.995
1602,0.995
11279,0.995
11689,0.005
4903,0.005
2784,0.005
10376,0.005
2320,0.995
9398,0.995
6154,0.995
612,0.995
144,0.005
8881,0.995
9021,0.995
3068,0.995
12286,0.005
3187,0.995
6313,0.995
721,0.005
42,0.995
533,0.005
12456,0.995
411,0.995
3897,0.995
9684,0.995
12471,0.995
1596,0.995
3332,0.005
4421,0.995
11702,0.005
8229,0.995
3409,0.995
6787,0.97899
9400,0.005
12099,0.963325
1191,0.995
2829,0.995
9277,0.995
8688,0.995
7658,0.995
3819,0.995
2328,0.005
9180,0.005
8925,0.005
7511,0.005
9946,0.995
293,0.995
7010,0.995
8891,0.995
1637,0.995
5633,0.995
7342,0.005
5358,0.995
2609,0.995
7946,0.995
2187,0.005
7182,0.005
8741,0.005
3338,0.995
454,0.005
10978,0.005
609,0.005
3441,0.995
1605,0.00824799
5921,0.005
1262,0.005
4555,0.005
11993,0.005
7852,0.005
4210,0.995
1867,0.005
11766,0.995
1410,0.005
2697,0.995
7027,0.005
7867,0.005
3845,0.005
3561,0.005
363,0.995
12285,0.005
7670,0.005
8684,0.005
25,0.005
11523,0.005
4801,0.995
212,0.995
10212,0.005
9342,0.995
12030,0.005
4772,0.995
3330,0.005
4128,0.005
9930,0.005
860,0.005
1475,0.005
10327,0.995
10110,0.995
3108,0.005
6219,0.995
2372,0.995
34,0.005
8386,0.005
5789,0.995
1323,0.005
10741,0.005
9004,0.995
8686,0.005
3714,0.005
1031,0.005
1352,0.005
7288,0.005
10475,0.005
9196,0.005
7960,0.005
4173,0.995
6702,0.005
7812,0.995
1705,0.995
7062,0.005
9685,0.005
7820,0.995
7815,0.995
4875,0.995
1382,0.995
5756,0.913346
19,0.005
11080,0.995
9659,0.995
333,0.995
10105,0.995
1219,0.995
2884,0.995
5902,0.005
11577,0.005
1902,0.995
9194,0.005
11959,0.005
10883,0.995
6455,0.995
10503,0.005
12104,0.005
5985,0.995
10255,0.995
8586,0.005
529,0.005
9933,0.995
4355,0.005
7017,0.995
973,0.005
9090,0.005
10028,0.005
10015,0.995
9692,0.005
4860,0.995
1066,0.995
2941,0.005
8560,0.995
4930,0.005
16,0.005
5020,0.005
7828,0.995
10767,0.995
4559,0.995
2159,0.0340087
1642,0.995
1538,0.995
893,0.995
5416,0.005
5076,0.005
10347,0.005
5543,0.986868
9711,0.005
8116,0.005
4177,0.995
11643,0.995
2237,0.005
8490,0.005
3117,0.995
6581,0.005
6150,0.005
4483,0.995
8378,0.995
5887,0.005
10570,0.995
6179,0.005
3876,0.005
10046,0.995
6910,0.995
4552,0.005
7431,0.995
911,0.005
5405,0.005
10876,0.995
4129,0.005
2881,0.995
2928,0.995
628,0.005
789,0.995
8002,0.005
10680,0.981986
10643,0.005
8650,0.005
11052,0.005
2862,0.995
1638,0.995
6457,0.995
11522,0.977853
4040,0.995
10596,0.005
12454,0.005
1373,0.995
5150,0.995
3484,0.995
11475,0.005
9570,0.005
3610,0.995
10541,0.995
9557,0.990022
3846,0.199239
6591,0.995
7560,0.995
11676,0.005
7374,0.995
10164,0.995
5238,0.995
12032,0.005
100,0.005
9862,0.005
9843,0.995
6998,0.005
1643,0.995
3059,0.995
9372,0.995
10207,0.995
1775,0.005
1012,0.995
358,0.995
11161,0.985927
3385,0.995
104,0.005
7770,0.005
6628,0.995
1627,0.005
4564,0.995
5503,0.995
444,0.005
539,0.005
784,0.995
1759,0.995
5694,0.995
1388,0.005
11141,0.995
281,0.995
4095,0.995
7650,0.005
3691,0.005
4039,0.005
821,0.995
8544,0.995
5420,0.995
9584,0.995
7613,0.995
9266,0.995
4151,0.005
10062,0.005
8168,0.005
4657,0.005
3052,0.995
2800,0.995
12304,0.995
4916,0.005
10372,0.995
437,0.005
5838,0.005
1976,0.005
4426,0.995
4842,0.995
7693,0.005
7312,0.005
9487,0.005
1871,0.995
8219,0.995
1683,0.005
5634,0.0205305
10712,0.995
8082,0.995
1318,0.995
11472,0.995
8786,0.995
11177,0.005
2347,0.005
4975,0.005
9133,0.995
232,0.005
11181,0.995
2957,0.005
10807,0.005
4634,0.005
3518,0.005
6108,0.995
7765,0.995
11268,0.995
11436,0.118118
6111,0.995
4231,0.995
8449,0.995
6883,0.995
9999,0.005
10377,0.005
5843,0.995
9759,0.005
11302,0.995
2991,0.005
1880,0.005
10208,0.995
4053,0.995
4382,0.005
1559,0.005
6621,0.995
1216,0.995
11471,0.005
2387,0.005
9229,0.005
2832,0.995
7161,0.995
11635,0.994499
8894,0.005
9156,0.005
12205,0.005
7905,0.005
11041,0.995
4247,0.995
1823,0.005
11153,0.995
7150,0.005
6566,0.995
9058,0.005
1558,0.005
3383,0.995
10668,0.005
5080,0.995
12408,0.005
7470,0.995
9951,0.005
1933,0.81296
7734,0.995
5064,0.995
8098,0.995
3563,0.995
7364,0.995
7089,0.005
2751,0.995
4740,0.005
8651,0.995
4438,0.005
12059,0.005
10562,0.995
2512,0.005
6836,0.005
6832,0.995
3838,0.995
8868,0.995
2182,0.995
637,0.995
5585,0.995
3292,0.995
8640,0.005
4413,0.995
7264,0.995
4488,0.005
2988,0.995
6617,0.005
3103,0.995
9389,0.005
4575,0.995
2821,0.005
3539,0.995
11687,0.005
623,0.005
881,0.005
5596,0.909283
8849,0.005
11844,0.995
6127,0.005
1029,0.005
11720,0.995
527,0.995
8415,0.995
12339,0.005
4592,0.005
11380,0.786266
8704,0.005
11655,0.995
11610,0.005
10906,0.005
3772,0.995
780,0.995
6152,0.005
6073,0.995
1298,0.005
5197,0.005
1645,0.995
2880,0.005
11910,0.995
9735,0.005
3411,0.005
9752,0.005
11409,0.005
4765,0.995
12432,0.995
11496,0.995
4747,0.995
9773,0.005
3275,0.005
11913,0.005
7589,0.995
7799,0.995
8681,0.005
10972,0.005
2805,0.005
10692,0.995
12337,0.995
8799,0.995
3667,0.005
12071,0.005
7907,0.995
11253,0.995
9816,0.995
6544,0.995
12424,0.005
5878,0.995
10936,0.995
6658,0.005
11733,0.995
6904,0.005
9978,0.005
8353,0.005
889,0.005
5991,0.005
5463,0.995
3074,0.995
5781,0.005
9940,0.995
5443,0.995
12197,0.005
1042,0.254618
7405,0.005
7803,0.995
9165,0.995
4547,0.995
5723,0.005
11376,0.005
7543,0.995
7392,0.995
7008,0.995
4050,0.995
607,0.995
1586,0.005
5742,0.995
2933,0.005
7774,0.995
4697,0.005
215,0.995
6069,0.040737
5169,0.005
9433,0.995
8906,0.005
7757,0.005
4065,0.005
10009,0.005
9907,0.005
9321,0.995
11878,0.995
8129,0.005
12187,0.005
7880,0.995
4583,0.005
10647,0.005
8918,0.995
10879,0.995
7084,0.005
2243,0.005
542,0.995
5820,0.995
1760,0.005
6270,0.005
10193,0.005
4240,0.995
7649,0.005
5811,0.005
4844,0.005
2399,0.005
7974,0.005
5953,0.005
5909,0.005
11644,0.005
6028,0.995
7804,0.995
6311,0.005
7222,0.005
2932,0.005
8954,0.005
2937,0.005
12404,0.005
8128,0.005
9669,0.995
10064,0.995
1841,0.995
3844,0.995
3435,0.995
6826,0.005
9001,0.995
5112,0.005
3928,0.995
4611,0.005
6286,0.005
4987,0.005
3869,0.005
12024,0.995
3603,0.005
4604,0.005
11658,0.005
7198,0.995
1291,0.005
849,0.005
9543,0.005
4450,0.005
794,0.995
1197,0.995
1603,0.005
9972,0.005
9741,0.005
6393,0.995
1156,0.005
8275,0.005
4385,0.995
8543,0.995
8155,0.995
3253,0.995
9257,0.005
10512,0.005
8690,0.005
6130,0.995
11005,0.995
11953,0.995
4208,0.995
1259,0.005
6375,0.995
7213,0.995
7980,0.005
7921,0.995
9493,0.995
3252,0.995
1857,0.005
5808,0.995
2836,0.005
11292,0.995
11622,0.005
10070,0.995
1272,0.995
11832,0.995
627,0.005
5734,0.005
11922,0.995
8444,0.995
2386,0.995
12291,0.995
12065,0.005
12128,0.005
5065,0.005
643,0.995
6655,0.005
4598,0.995
4019,0.005
3668,0.005
4991,0.005
5441,0.995
9813,0.005
3355,0.995
2531,0.005
8350,0.995
5403,0.995
10890,0.005
12292,0.995
3278,0.005
188,0.005
7347,0.995
2980,0.005
11982,0.995
7535,0.005
636,0.995
9440,0.005
2622,0.005
10435,0.005
5926,0.005
5636,0.005
8046,0.005
3451,0.005
1362,0.005
11840,0.995
1761,0.995
1846,0.995
3360,0.005
4207,0.005
11705,0.995
9464,0.005
8370,0.005
11708,0.005
11163,0.005
552,0.995
9121,0.005
4424,0.995
8725,0.961939
11909,0.005
4883,0.995
3637,0.995
6321,0.995
145,0.005
9199,0.995
4537,0.995
5717,0.995
8934,0.005
3099,0.995
7997,0.005
5504,0.995
12370,0.005
783,0.995
4055,0.995
5579,0.005
11934,0.995
9530,0.995
2067,0.995
4064,0.005
4964,0.005
11304,0.995
9863,0.005
461,0.005
308,0.005
11198,0.005
11847,0.005
7436,0.995
2276,0.995
6285,0.995
1687,0.995
10630,0.005
8120,0.005
12324,0.130358
5678,0.005
11056,0.005
9159,0.995
10108,0.995
1117,0.005
9012,0.005
2443,0.005
1577,0.995
8175,0.005
3738,0.005
3291,0.995
9858,0.995
1286,0.995
5839,0.995
3856,0.005
10359,0.995
9891,0.995
2345,0.995
2019,0.005
5356,0.005
9028,0.005
9293,0.005
10831,0.995
6993,0.005
10268,0.995
3942,0.995
11767,0.995
11646,0.995
1960,0.005
2026,0.00630418
5097,0.005
4823,0.995
1898,0.005
10783,0.005
11169,0.995
2952,0.995
980,0.995
4495,0.005
9100,0.005
8995,0.5111
5110,0.005
2532,0.995
10130,0.005
5104,0.005
4799,0.995
2748,0.995
1896,0.005
5187,0.995
9656,0.005
6202,0.005
401,0.995
6060,0.005
4287,0.995
3687,0.005
2768,0.995
4097,0.005
3648,0.995
5000,0.995
1459,0.005
483,0.911975
10013,0.005
8553,0.005
9732,0.005
10167,0.995
9731,0.995
8960,0.995
6764,0.005
346,0.995
1533,0.005
5296,0.005
8863,0.995
7426,0.005
4679,0.995
1679,0.005
1914,0.995
6897,0.005
12470,0.995
829,0.995
3967,0.995
3850,0.005
8539,0.995
2899,0.995
7827,0.995
8337,0.995
12474,0.005
2417,0.005
5586,0.995
10698,0.005
1213,0.005
8018,0.995
5910,0.005
11101,0.995
4726,0.995
9831,0.005
2611,0.005
9894,0.005
4364,0.005
1232,0.995
9993,0.005
10606,0.995
12487,0.995
4119,0.005
3495,0.995
7370,0.995
3283,0.005
9163,0.005
1467,0.005
3016,0.995
1202,0.005
8319,0.995
10885,0.005
3644,0.005
9362,0.995
1512,0.995
1793,0.005
292,0.995
7664,0.995
1027,0.005
8621,0.005
6486,0.005
4683,0.005
4506,0.005
606,0.005
8888,0.995
7801,0.005
9316,0.995
5997,0.995
3787,0.995
10824,0.005
10002,0.005
9770,0.995
402,0.005
4763,0.995
248,0.005
3183,0.005
3361,0.995
9355,0.005
9302,0.995
7978,0.005
3766,0.005
11236,0.005
667,0.995
3374,0.995
10342,0.995
4242,0.995
1723,0.005
4472,0.995
2494,0.995
1743,0.995
3503,0.005
4507,0.005
6445,0.995
49,0.995
5564,0.005
6742,0.995
484,0.005
9688,0.005
4754,0.005
9087,0.005
11491,0.005
7313,0.005
2743,0.995
5355,0.005
5755,0.995
3780,0.995
12368,0.005
6007,0.995
3512,0.995
12244,0.005
557,0.995
10667,0.995
3639,0.005
7435,0.995
1089,0.995
8361,0.995
8719,0.995
9256,0.005
493,0.005
12449,0.005
1403,0.005
3128,0.995
12315,0.995
3486,0.995
4567,0.995
10670,0.005
12044,0.005
9868,0.005
10462,0.995
2157,0.995
6134,0.995
4380,0.005
3164,0.005
1814,0.995
5733,0.995
9954,0.995
10511,0.005
6678,0.005
10442,0.995
2786,0.995
6865,0.005
7314,0.991052
11397,0.005
4425,0.005
1504,0.005
2613,0.995
8843,0.995
11270,0.005
6364,0.005
9887,0.995
4982,0.995
3067,0.005
4331,0.005
8733,0.995
1832,0.995
6233,0.005
5451,0.995
150,0.005
8022,0.005
5153,0.005
7723,0.995
4773,0.995
1862,0.005
5229,0.005
2849,0.005
8527,0.995
2340,0.0928956
6369,0.005
7412,0.995
11778,0.995
10958,0.005
9439,0.005
5462,0.005
6579,0.005
4918,0.161645
5577,0.995
6167,0.005
2692,0.995
3901,0.005
9368,0.005
2125,0.995
1317,0.995
8009,0.005
5598,0.005
1528,0.005
2863,0.005
7606,0.995
2673,0.995
8943,0.005
12392,0.995
3105,0.995
9844,0.995
7368,0.995
7232,0.005
4201,0.005
6905,0.005
8459,0.005
2979,0.005
2469,0.995
2390,0.005
8142,0.995
8782,0.005
4673,0.005
11050,0.995
7257,0.995
3395,0.995
11221,0.005
8790,0.005
9485,0.005
7939,0.995
5538,0.005
12219,0.995
4705,0.0100059
11592,0.005
9859,0.995
618,0.005
472,0.995
1991,0.995
5300,0.005
2817,0.005
3716,0.995
7818,0.995
1016,0.005
1226,0.005
3116,0.995
4224,0.995
217,0.995
969,0.995
10004,0.995
7149,0.995
8427,0.005
6718,0.995
452,0.995
5703,0.995
10474,0.995
6191,0.005
1719,0.995
9005,0.005
438,0.955193
4591,0.005
10675,0.005
6552,0.618054
5779,0.995
10309,0.005
7425,0.005
4175,0.995
399,0.995
3389,0.005
7855,0.005
3121,0.005
8383,0.005
5068,0.995
7026,0.995
6871,0.005
3646,0.995
3547,0.005
6065,0.995
3420,0.995
3396,0.995
8374,0.005
7492,0.995
12462,0.005
9745,0.005
8446,0.005
2996,0.995
10402,0.005
2336,0.995
2091,0.995
4215,0.995
2546,0.995
8700,0.995
1694,0.005
3694,0.005
6698,0.005
6811,0.995
3493,0.005
2574,0.005
2645,0.995
12293,0.995
3707,0.995
3940,0.995
2230,0.995
1731,0.005
7170,0.005
4652,0.995
2217,0.995
5904,0.995
5604,0.995
4348,0.005
11115,0.005
3955,0.995
11680,0.005
2108,0.005
3487,0.005
4686,0.005
3489,0.005
4020,0.005
6907,0.995
3455,0.995
8772,0.995
3566,0.005
2380,0.005
2910,0.995
3216,0.995
4821,0.995
1426,0.005
604,0.005
8179,0.005
543,0.005
12119,0.005
3249,0.005
6146,0.005
2071,0.995
3137,0.995
7798,0.995
2496,0.005
4374,0.005
7156,0.005
5285,0.005
1526,0.995
3336,0.995
4698,0.956594
974,0.995
11762,0.995
10171,0.005
3870,0.005
2492,0.005
1256,0.005
6943,0.005
1985,0.005
819,0.995
10655,0.005
4077,0.995
2036,0.005
6543,0.005
4273,0.005
2917,0.005
3400,0.995
10290,0.995
8334,0.005
3654,0.005
10177,0.995
666,0.005
8218,0.005
3469,0.995
3471,0.995
4599,0.995
6892,0.85412
5219,0.005
5236,0.995
8615,0.995
6005,0.005
3229,0.995
1752,0.005
4985,0.995
5251,0.995
2894,0.785466
3080,0.005
3006,0.995
8673,0.995
2013,0.005
5713,0.005
2803,0.005
697,0.005
9883,0.005
6315,0.995
9600,0.005
1003,0.995
5556,0.005
8747,0.005
1788,0.995
6807,0.005
1263,0.005
9650,0.005
2714,0.995
2393,0.995
5757,0.005
7041,0.005
7321,0.995
6289,0.995
1390,0.005
7609,0.995
9802,0.005
5172,0.995
6575,0.005
2641,0.995
11468,0.995
11357,0.995
9889,0.995
5805,0.995
8102,0.995
9963,0.005
10086,0.995
11682,0.005
2480,0.005
463,0.995
8062,0.005
5975,0.995
5591,0.995
1165,0.853035
6779,0.00912187
11368,0.005
9140,0.995
6732,0.995
9063,0.995
443,0.995
2859,0.005
814,0.995
8285,0.995
859,0.005
2567,0.005
3349,0.005
8381,0.005
1470,0.995
7103,0.005
9111,0.995
9502,0.005
4169,0.005
588,0.005
10104,0.995
260,0.005
5810,0.005
5519,0.995
9322,0.995
445,0.005
3935,0.005
7286,0.005
1124,0.005
8609,0.985871
688,0.995
12452,0.995
12174,0.995
7831,0.005
9397,0.995
4755,0.995
321,0.005
230,0.005
10689,0.995
11765,0.995
12054,0.995
5696,0.005
5072,0.995
12116,0.005
5987,0.005
8905,0.005
4285,0.005
11469,0.995
6785,0.005
4093,0.005
146,0.995
4807,0.005
377,0.995
546,0.005
198,0.005
10328,0.005
12276,0.005
3314,0.995
3482,0.995
5329,0.005
172,0.995
7249,0.005
12479,0.005
9482,0.005
820,0.005
2179,0.995
833,0.995
1445,0.995
6872,0.995
5220,0.995
12437,0.995
7432,0.005
736,0.995
10550,0.995
3735,0.0453307
3310,0.995
1336,0.005
10227,0.005
9566,0.995
3806,0.995
7487,0.995
873,0.995
6,0.005
766,0.995
9243,0.005
2189,0.995
11390,0.005
8874,0.005
1589,0.005
6485,0.995
8937,0.005
1714,0.995
5998,0.005
3936,0.005
9327,0.005
3848,0.995
2483,0.995
1429,0.995
3172,0.005
7276,0.005
5271,0.995
3057,0.995
6466,0.995
9964,0.005
158,0.995
8141,0.005
11531,0.005
10705,0.995
7707,0.995
10800,0.005
2853,0.005
12330,0.995
4608,0.005
4367,0.995
6940,0.005
856,0.005
8587,0.005
12177,0.995
241,0.995
6038,0.995
11242,0.995
2436,0.005
2366,0.995
1039,0.005
505,0.005
3888,0.005
9062,0.995
7056,0.005
1827,0.005
2304,0.995
9825,0.005
6009,0.005
4152,0.995
3356,0.995
11822,0.995
6679,0.995
2047,0.005
12215,0.005
10591,0.995
210,0.005
8012,0.005
11938,0.995
5770,0.005
8738,0.992707
11541,0.995
1120,0.005
10344,0.995
